📺电视,#genre#
湖南教育,http://107.150.60.122/live/hnjy.m3u8




北京卡酷少儿,http://116.128.243.121:9905/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0

世界地理,http://219.139.124.61:8089/hls/38/index.m3u8
北京卡酷少儿,http://219.139.124.61:8089/hls/37/index.m3u8
湖北综合,http://219.139.124.61:8089/hls/36/index.m3u8



湖北综合,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.42:9892
湖北公共,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.40:9880
湖北垄上,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.43:9898
湖北影视,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.204:10866
湖北教育,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.206:10878
湖北生活,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.205:10872
湖北经视,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.41:9886
武汉综合,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.145:10506
武汉教育,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.60:9994

武汉电视剧,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.146:10512
武汉科技生活,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.251:11148
蔡甸综合,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.245:11112
房县综合,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.192:10794
阳新综合,http://hubdx.zubo.cc.cd:4022/rtp/239.69.1.34:9844


湖北综合,http://221.232.199.91:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.199.101:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.85:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.198.191:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.165:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.150:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.199:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.198.157:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.174:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.184:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.197:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.131:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.255:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.77:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.121:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.199.32:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://120.202.94.181:9446/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
湖北综合,http://221.232.197.91:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.6:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.251:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.198.113:7777/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.197.170:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北综合,http://221.232.196.209:7777/tsfile/live/0132_4.m3u8?key=txiptv&playlive=1&authid=0
湖北影视,http://120.202.94.181:9446/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
湖北生活,http://120.202.94.181:9446/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
湖北教育,http://120.202.94.181:9446/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0


湖北综合,http://58.48.104.85:8118/rtp/239.69.1.42:9892
湖北公共,http://58.48.104.85:8118/rtp/239.69.1.40:9880
湖北垄上,http://58.48.104.85:8118/rtp/239.69.1.43:9898
湖北影视,http://58.48.104.85:8118/rtp/239.69.1.204:10866
湖北教育,http://58.48.104.85:8118/rtp/239.69.1.206:10878
湖北生活,http://58.48.104.85:8118/rtp/239.69.1.205:10872
湖北经视,http://58.48.104.85:8118/rtp/239.69.1.41:9886
武汉综合,http://58.48.104.85:8118/rtp/239.69.1.145:10506
武汉教育,http://58.48.104.85:8118/rtp/239.69.1.60:9994
武汉电视剧,http://58.48.104.85:8118/rtp/239.69.1.146:10512
武汉科技生活,http://58.48.104.85:8118/rtp/239.69.1.251:11148

湖北经视,http://9.zubo.cc.cd/hubsnjyd.php?id=1000
湖北综合,http://9.zubo.cc.cd/hubsnjyd.php?id=1001
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub

湖北经视,http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
湖北教育,http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北垄上,http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北生活,http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub
湖北综合,http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub

湖北教育,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom4

湖北综合,http://107.150.60.122/live/hbzh.m3u8
湖北经视,http://107.150.60.122/live/hbjs.m3u8
湖北影视,http://107.150.60.122/live/hbys.m3u8
湖北教育,http://107.150.60.122/live/hbjy.m3u8
湖北垄上,http://107.150.60.122/live/hbls.m3u8
湖北生活,http://107.150.60.122/live/hbty.m3u8

新疆5,http://120.70.60.179:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
新疆KZ,http://120.70.60.179:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
新疆3,http://120.70.60.179:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
新疆3,http://120.70.60.179:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
新疆5,http://120.70.60.179:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
新疆KZ,http://120.70.60.179:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=0&authid=0

新疆6,http://107.150.60.122/live/xjtv6.m3u8
新疆7,http://107.150.60.122/live/xjtv7.m3u8


安徽综艺体育,http://183.162.96.63:4000/rtp/238.1.79.41:4440
安徽综艺体育,http://marcvision.xyz:8000/rtp/238.1.79.41:4440
安徽综艺体育,http://www.marcvision.xyz:8000/rtp/238.1.79.41:4440
安徽公共,http://183.162.96.63:4000/rtp/238.1.79.43:4456
安徽公共,http://marcvision.xyz:8000/rtp/238.1.79.43:4456
安徽公共,http://www.marcvision.xyz:8000/rtp/238.1.79.43:4456
安徽影视,http://183.162.96.63:4000/rtp/238.1.79.42:4448
安徽影视,http://marcvision.xyz:8000/rtp/238.1.79.42:4448
安徽影视,http://www.marcvision.xyz:8000/rtp/238.1.79.42:4448
安徽经济,http://183.162.96.63:4000/rtp/238.1.79.44:4464
安徽经济,http://marcvision.xyz:8000/rtp/238.1.79.44:4464
安徽经济,http://www.marcvision.xyz:8000/rtp/238.1.79.44:4464
安徽科教,http://183.162.96.63:4000/rtp/238.1.79.40:4432
安徽科教,http://marcvision.xyz:8000/rtp/238.1.79.40:4432
安徽科教,http://www.marcvision.xyz:8000/rtp/238.1.79.40:4432

安徽国际,http://183.162.96.63:4000/rtp/238.1.78.61:6360
安徽国际,http://marcvision.xyz:8000/rtp/238.1.78.61:6360
安徽国际,http://www.marcvision.xyz:8000/rtp/238.1.78.61:6360
山东教育,http://183.162.96.63:4000/rtp/238.1.78.254:7904
山东教育,http://marcvision.xyz:8000/rtp/238.1.78.254:7904
山东教育,http://www.marcvision.xyz:8000/rtp/238.1.78.254:7904

山东体育,http://182.37.41.46:8154/tsfile/live/1000_1.m3u8?key=txiptv


辽宁影视,http://182.207.218.239:999/tsfile/live/1001_1.m3u8?key=txiptv
辽宁影视,http://fuxin.yunjifei.top:999/tsfile/live/1001_1.m3u8?key=txiptv
辽宁都市,http://182.207.218.239:999/tsfile/live/1000_1.m3u8?key=txiptv
辽宁都市,http://fuxin.yunjifei.top:999/tsfile/live/1000_1.m3u8?key=txiptv
辽宁体育,http://182.207.218.239:999/tsfile/live/1003_1.m3u8?key=txiptv
辽宁体育,http://fuxin.yunjifei.top:999/tsfile/live/1003_1.m3u8?key=txiptv
辽宁生活,http://182.207.218.239:999/tsfile/live/1004_1.m3u8?key=txiptv
辽宁生活,http://fuxin.yunjifei.top:999/tsfile/live/1004_1.m3u8?key=txiptv
辽宁教育,http://182.207.218.239:999/tsfile/live/1005_1.m3u8?key=txiptv
辽宁教育,http://fuxin.yunjifei.top:999/tsfile/live/1005_1.m3u8?key=txiptv
辽宁北方,http://182.207.218.239:999/tsfile/live/1006_1.m3u8?key=txiptv
辽宁北方,http://fuxin.yunjifei.top:999/tsfile/live/1006_1.m3u8?key=txiptv
辽宁移动,http://182.207.218.239:999/tsfile/live/1009_1.m3u8?key=txiptv
辽宁移动,http://fuxin.yunjifei.top:999/tsfile/live/1009_1.m3u8?key=txiptv
辽宁公共,http://182.207.218.239:999/tsfile/live/1007_1.m3u8?key=txiptv
辽宁公共,http://fuxin.yunjifei.top:999/tsfile/live/1007_1.m3u8?key=txiptv
辽宁经济,http://182.207.218.239:999/tsfile/live/1008_1.m3u8?key=txiptv
辽宁经济,http://fuxin.yunjifei.top:999/tsfile/live/1008_1.m3u8?key=txiptv

贵州公共,http://220.172.47.155:5146/rtp/238.255.2.2:5999
贵州影视,http://220.172.47.155:5146/rtp/238.255.2.3:5999
贵州大众,http://220.172.47.155:5146/rtp/238.255.2.4:5999
贵州法制,http://220.172.47.155:5146/rtp/238.255.2.5:5999
贵州科教,http://220.172.47.155:5146/rtp/238.255.2.6:5999
贵州移动,http://220.172.47.155:5146/rtp/238.255.2.117:5999
贵阳新闻,http://220.172.47.155:5146/rtp/238.255.2.19:5999


江苏体育休闲,http://www.sclvip.top:5566/rtp/239.49.8.117:8000
江苏体育休闲,http://www.sclvip.top:8787/rtp/239.49.8.117:8000
江苏体育休闲,http://www.yzddy.top:8800/rtp/239.49.8.117:8000
江苏公共新闻,http://www.sclvip.top:5566/rtp/239.49.8.120:8000
江苏公共新闻,http://www.sclvip.top:8787/rtp/239.49.8.120:8000
江苏公共新闻,http://www.yzddy.top:8800/rtp/239.49.8.120:8000
江苏城市,http://www.sclvip.top:5566/rtp/239.49.8.107:8000
江苏城市,http://www.sclvip.top:8787/rtp/239.49.8.107:8000
江苏城市,http://www.yzddy.top:8800/rtp/239.49.8.107:8000
江苏影视,http://www.sclvip.top:5566/rtp/239.49.8.118:8000
江苏影视,http://www.sclvip.top:8787/rtp/239.49.8.118:8000
江苏影视,http://www.yzddy.top:8800/rtp/239.49.8.118:8000
江苏教育,http://www.sclvip.top:5566/rtp/239.49.8.122:8000
江苏教育,http://www.sclvip.top:8787/rtp/239.49.8.122:8000
江苏教育,http://www.yzddy.top:8800/rtp/239.49.8.122:8000
江苏综艺,http://www.sclvip.top:5566/rtp/239.49.8.108:8000
江苏综艺,http://www.sclvip.top:8787/rtp/239.49.8.108:8000
江苏综艺,http://www.yzddy.top:8800/rtp/239.49.8.108:8000


天津文艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
天津影视,http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
天津都市,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津教育,http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub

天津新闻,http://192.151.150.154/live/tjtv1.m3u8
天津文艺,http://192.151.150.154/live/tjtv2.m3u8
天津影视,http://192.151.150.154/live/tjtv3.m3u8
天津都市,http://192.151.150.154/live/tjtv4.m3u8
天津体育,http://192.151.150.154/live/tjtv5.m3u8
天津教育,http://192.151.150.154/live/tjtv6.m3u8




北京纪实科教,http://38.75.136.137:98/gslb/dsdqpub/btv3.m3u8?auth=testpub
北京卡酷少儿,http://38.75.136.137:98/gslb/dsdqpub/btvkk.m3u8?auth=testpub

晴彩青少,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011525
晴彩竞技,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011528
晴彩篮球,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011529
晴彩广场舞,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011523



晴彩青少,http://58.245.255.38:8888/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
晴彩竞技,http://58.245.255.38:8888/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
晴彩篮球,http://58.245.255.38:8888/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
晴彩广场舞,http://58.245.255.38:8888/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0


吉林都市,http://107.150.60.122/live/jlds.m3u8
吉林综艺,http://107.150.60.122/live/jlfz.m3u8
吉林生活,http://107.150.60.122/live/jlsh.m3u8
吉林影视,http://107.150.60.122/live/jlys.m3u8
吉林教育,http://222.169.85.8:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0

贵州公共,http://115.190.252.60/gz720.php?id=2
贵州影视,http://115.190.252.60/gz720.php?id=3
贵州大众,http://115.190.252.60/gz720.php?id=4
贵州法制,http://115.190.252.60/gz720.php?id=5
贵州科教,http://115.190.252.60/gz720.php?id=6
贵州经济,http://115.190.252.60/gz720.php?id=41
贵州移动,http://115.190.252.60/gz720.php?id=11

CHC动作电影,http://111.20.33.93/TVOD/88888893/224/3221226465/index.m3u8
CHC动作电影,http://111.20.33.70/TVOD/88888893/224/3221226465/index.m3u8
CHC影迷电影,http://111.20.33.70/TVOD/88888893/224/3221226463/index.m3u8
CHC家庭影院,http://111.20.33.70/TVOD/88888893/224/3221226462/index.m3u8

CHC动作电影,http://113.26.251.182:8009/hls/83/index.m3u8
CHC家庭影院,http://113.26.251.182:8009/hls/82/index.m3u8

CHC影迷电影,http://42.227.89.129:9003/hls/59/index.m3u8
CHC动作电影,http://42.227.89.129:9003/hls/60/index.m3u8
CHC家庭影院,http://42.227.89.129:9003/hls/61/index.m3u8


CHC动作电影,http://113.26.251.182:8009/hls/83/index.m3u8
CHC家庭影院,http://113.26.251.182:8009/hls/82/index.m3u8

CHC影迷电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8

CHC动作电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC影迷电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC影迷电影,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8?


CCTV6流金岁月,https://www.9kds.com/d/1905.php?t=1&id=LIVEOYY31H24H48NE&kl=www.9kds.com

华数WASU,http://118.122.144.115:8888/newlive/live/hls/38/live.m3u8
BES---TV,http://118.122.144.115:8888/newlive/live/hls/39/live.m3u8




新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
临颍综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8


TNTV1,http://183.230.184.51:65500/tntv1.m3u8
TNTV1,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd

广安新闻,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广元文化,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8


贵州黔南TV1,rtmp://tv.qntv.net/channellive/ch1?zguizd
贵州黔南TV1,http://tvfile.qntv.net/nmip-media/channellive/channel108689/playlist.m3u8
贵州黔南TV2,http://tvfile.qntv.net/nmip-media/channellive/channel109066/playlist.m3u8



陇川综合,https://zb-live.ynurl.com/longchuan/58f88df3-605e-4c57-865c-8e8f85241ca1.m3u8





邯郸科技,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8

邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8

平泉影视,http://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8


周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
登封综合,http://live.dxhmt.cn:9081/tv/10185-1.m3u8

四川什邡新闻,http://live.sfrmt.com:85/live/zhpd.m3u8?zsicd



安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8



上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed?
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed


济源一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8


焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8







泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1


泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd

夹江综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8


兵团八师,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd

新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd


郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend



禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
大丰1套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰2套,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8

宿豫综合,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd


长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd

金川综合,http://139.203.180.9:90/live/zhxw.m3u8




旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8


青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8


固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]



文山州新闻,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund



新郑1,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
新郑1,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
伊川综合,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
固始综合,http://live.dxhmt.cn:9081/tv/11525-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
滑县TV1,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8

清河-1,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8

七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8

孟州综合,http://live.dxhmt.cn:9081/tv/10883-1.m3u8

湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&fbl=
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865
湖州新闻综合,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州文化娱乐,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815



翡翠台,http://mytv.cdn.loc.cc/o12.php?id=fct
明珠台,http://mytv.cdn.loc.cc/o12.php?id=mzt




明珠台,http://iptv.4666888.xyz/iptv2A.php?id=29
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
千禧经典,http://iptv.4666888.xyz/iptv2A.php?id=22
HOY TV77,http://iptv.4666888.xyz/iptv2A.php?id=35
HOY TV,http://iptv.4666888.xyz/iptv2A.php?id=31
RTHK31,http://iptv.4666888.xyz/iptv2A.php?id=23
TVB娱乐新闻,http://iptv.4666888.xyz/iptv2A.php?id=36
MYTV黃金翡翠,http://iptv.4666888.xyz/iptv2A.php?id=32

澳視澳門,http://iptv.4666888.xyz/iptv2A.php?id=41
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43

千禧经典,http://iptv.4666888.xyz/iptv2A.php?id=22


香港卫视频道,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8



龙华电影,http://cdn8.163189.xyz/163189/lhdy
龙华经典,http://cdn8.163189.xyz/163189/lhjd
龙华经典,https://cdn8.163189.xyz/163189/lhjd

龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华日韩,http://cdn8.163189.xyz/163189/lhrh
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华戏剧,http://cdn8.163189.xyz/163189/lhxj

龙华电影,http://rihou.cc:555/tv/[Pd]龙华电影
龙华经典,http://rihou.cc:555/tv/[Pd]龙华经典

龙华偶像,http://rihou.cc:555/tv/[Pd]龙华偶像
龙华日韩,http://rihou.cc:555/tv/[Pd]龙华日韩
龙华戏剧,http://rihou.cc:555/tv/[Pd]龙华戏剧


華藝中文,http://iptv.4666888.xyz/iptv2A.php?id=37
爱奇艺,http://iptv.4666888.xyz/iptv2A.php?id=21
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
靖天电影,http://iptv.4666888.xyz/iptv2A.php?id=56
moon电影,http://iptv.4666888.xyz/iptv2A.php?id=40
東森电影,http://iptv.4666888.xyz/iptv2A.php?id=48
龙华电影,http://iptv.4666888.xyz/iptv2A.php?id=45
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50
民视影视,http://iptv.4666888.xyz/iptv2A.php?id=53

HOY TV78,http://rihou.cc:555/tv/[Pd]有线新闻
HOY TV77,http://rihou.cc:555/tv/[Pd]有线综合

无线新闻,http://rihou.cc:555/tv/[Pd]无线新闻
翡翠台,http://rihou.cc:555/tv/[Pd]无线翡翠

无线华丽,http://rihou.cc:555/tv/[Pd]无线华丽
明珠台,http://rihou.cc:555/tv/[Pd]无线明珠
TVB星河,http://rihou.cc:555/tv/[Pd]无线星河
